Name,Origin,Name,Transliteration
Norway_Bagn,Norway,Bagn,Bend
Norway_Balestrand,Norway,Balestrand,Bale’s Shore
Norway_Ballangen,Norway,Ballangen,Ball Bay
Norway_Bardu,Norway,Bardu,None
Norway_Beiarn,Norway,Beiarn,Leg River
Norway_Bergen,Norway,Bergen,Mountain
Norway_Bindal,Norway,Bindal,Bin Valley
Norway_Bjerkreim,Norway,Bjerkreim,Birch Stream
Norway_B,Norway,Bø,Farm
Norway_Bod,Norway,Bodø,None
Norway_Bygland,Norway,Bygland,Village Land
Norway_Dalen,Norway,Dalen,The Valley
Norway_Dalsfjord,Norway,Dalsfjord,Valley Fjord
Norway_Dals_yra,Norway,Dalsøyra,Valley Mouth
Norway_Domb_s,Norway,Dombås,Dome Ridge
Norway_Dovre,Norway,Dovre,None
Norway_Drammen,Norway,Drammen,None
Norway_Dr_bak,Norway,Drøbak,Dry Slope
Norway_Dverberg,Norway,Dverberg,Dwarf Mountain
Norway_Dyr_y,Norway,Dyrøy,Deer Island
Norway_Egersund,Norway,Egersund,Eik’s Sound
Norway_Eide,Norway,Eide,Isthmus
Norway_Eidfjord,Norway,Eidfjord,Oath Fjord
Norway_Eidskog,Norway,Eidskog,Oath Forest
Norway_Eidsvoll,Norway,Eidsvoll,Oath Valley
Norway_Elverum,Norway,Elverum,River Realm
Norway_Eresfjord,Norway,Eresfjord,Honor Fjord
Norway_Etne,Norway,Etne,None
Norway_Etnedal,Norway,Etnedal,Etne Valley
Norway_Evje,Norway,Evje,None
Norway_Farsund,Norway,Farsund,Far Sound
Norway_Fauske,Norway,Fauske,None
Norway_Finn_y,Norway,Finnøy,Finn’s Island
Norway_Fitjar,Norway,Fitjar,Meadow Island
Norway_Fjaler,Norway,Fjaler,None
Norway_Fl,Norway,Flå,Flat Land
Norway_Flekkefjord,Norway,Flekkefjord,Speckled Fjord
Norway_F_rde,Norway,Førde,Fjord
Norway_Froland,Norway,Froland,Fro’s Land
Norway_Fyresdal,Norway,Fyresdal,Fire Valley
Norway_Gaular,Norway,Gaular,None
Norway_Gausdal,Norway,Gausdal,Gaus Valley
Norway_Geilo,Norway,Geilo,None
Norway_Gjemnes,Norway,Gjemnes,Hidden Headland
Norway_Gjerstad,Norway,Gjerstad,Spear Place
Norway_Gjesdal,Norway,Gjesdal,Guest Valley
Norway_Gj_vik,Norway,Gjøvik,Gjø’s Bay
Norway_Gloppen,Norway,Gloppen,Narrow Opening
Norway_Granvin,Norway,Granvin,Spruce Bay
Norway_Grimstad,Norway,Grimstad,Grim’s Place
Norway_Hamar,Norway,Hamar,None
Norway_Hardanger,Norway,Hardanger,Hard Land
Norway_Harstad,Norway,Harstad,Har’s Place
Norway_Hattfjelldal,Norway,Hattfjelldal,Hat Mountain Valley
Norway_Hemnes,Norway,Hemnes,Home Headland
Norway_Hemsedal,Norway,Hemsedal,Hem’s Valley
Norway_Hjelmeland,Norway,Hjelmeland,Helmet Land
Norway_Hj_rundfjord,Norway,Hjørundfjord,Corner Fjord
Norway_Hol,Norway,Hol,Hollow
Norway_H_nefoss,Norway,Hønefoss,Hen Falls
Norway_Hornindal,Norway,Hornindal,Horn Valley
Norway_H_yanger,Norway,Høyanger,High Bay
Norway_Inder_y,Norway,Inderøy,Inner Island
Norway_Iveland,Norway,Iveland,Yew Land
Norway_J_ren,Norway,Jæren,Edge Land
Norway_Jessheim,Norway,Jessheim,Yes Home
Norway_J_lster,Norway,Jølster,None
Norway_Jondal,Norway,Jondal,Jon Valley
Norway_Jostedal,Norway,Jostedal,Jost Valley
Norway_K_fjord,Norway,Kåfjord,Cave Fjord
Norway_Karm_y,Norway,Karmøy,Shelter Island
Norway_Kirkenes,Norway,Kirkenes,Church Headland
Norway_Klepp,Norway,Klepp,Cliff
Norway_Kongsberg,Norway,Kongsberg,King’s Mountain
Norway_Koppang,Norway,Koppang,Cup Ridge
Norway_Krager,Norway,Kragerø,Crow Island
Norway_Kvam,Norway,Kvam,Hollow
Norway_Kvikne,Norway,Kvikne,Quick
Norway_Kviteseid,Norway,Kviteseid,White Isthmus
Norway_L_rdal,Norway,Lærdal,Learning Valley
Norway_Levanger,Norway,Levanger,Clay Bay
Norway_Lier,Norway,Lier,Slope
Norway_Lillehammer,Norway,Lillehammer,Little Hammer
Norway_Lillesand,Norway,Lillesand,Little Sand
Norway_Lindesnes,Norway,Lindesnes,Linden Headland
Norway_Lofoten,Norway,Lofoten,Lynx Foot
Norway_Lom,Norway,Lom,Loam
Norway_Lur_y,Norway,Lurøy,Lure Island
Norway_Lyngdal,Norway,Lyngdal,Heather Valley
Norway_M_lselv,Norway,Målselv,Goal River
Norway_Mandal,Norway,Mandal,Almond Valley
Norway_Melbu,Norway,Melbu,Meal Bay
Norway_Mel_y,Norway,Meløy,Meal Island
Norway_Mer_ker,Norway,Meråker,Mare Ridge
Norway_Midsund,Norway,Midsund,Middle Sound
Norway_Modalen,Norway,Modalen,Mo Valley
Norway_Molde,Norway,Molde,None
Norway_M_re,Norway,Møre,Moor
Norway_Mosj_en,Norway,Mosjøen,Moss Lake
Norway_N_r_y,Norway,Nærøy,Near Island
Norway_Namdalseid,Norway,Namdalseid,Nam Valley Isthmus
Norway_Namsos,Norway,Namsos,Nam’s Mouth
Norway_Narvik,Norway,Narvik,Narrow Bay
Norway_Nesna,Norway,Nesna,Headland
Norway_Nissedal,Norway,Nissedal,Nisse Valley
Norway_Norddal,Norway,Norddal,North Valley
Norway_Nordfjord,Norway,Nordfjord,North Fjord
Norway_Nordkapp,Norway,Nordkapp,North Cape
Norway_Notodden,Norway,Notodden,Nut Headland
Norway_Odda,Norway,Odda,None
Norway_Oppdal,Norway,Oppdal,Upper Valley
Norway_Oppstryn,Norway,Oppstryn,Upper Stryn
Norway_Orkanger,Norway,Orkanger,Ork Bay
Norway_Orkdal,Norway,Orkdal,Ork Valley
Norway_Os,Norway,Os,River Mouth
Norway_Osen,Norway,Osen,Mouth
Norway_Os_yro,Norway,Osøyro,River Mouth Island
Norway_Otta,Norway,Otta,None
Norway_Porsgrunn,Norway,Porsgrunn,Pors’ Hill
Norway_Rana,Norway,Rana,Edge
Norway_Rauland,Norway,Rauland,Red Land
Norway_Rendalen,Norway,Rendalen,Reindeer Valley
Norway_Rindal,Norway,Rindal,Rin Valley
Norway_Ringebu,Norway,Ringebu,Ring Farm
Norway_Rjukan,Norway,Rjukan,Roaring Water
Norway_R_ldal,Norway,Røldal,Red Valley
Norway_Rollag,Norway,Rollag,Red Slope
Norway_R_ros,Norway,Røros,None
Norway_R_st,Norway,Røst,None
Norway_Saltdal,Norway,Saltdal,Salt Valley
Norway_Samnanger,Norway,Samnanger,Same Bay
Norway_Sande,Norway,Sande,Sand
Norway_Sandefjord,Norway,Sandefjord,Sandy Fjord
Norway_Sandnes,Norway,Sandnes,Sandy Headland
Norway_Sand_y,Norway,Sandøy,Sandy Island
Norway_Sauda,Norway,Sauda,Sheep
Norway_Selje,Norway,Selje,Willow
Norway_Sirdal,Norway,Sirdal,Sir Valley
Norway_Skaun,Norway,Skaun,None
Norway_Skien,Norway,Skien,None
Norway_Skjerv_y,Norway,Skjervøy,Rock Island
Norway_Skodje,Norway,Skodje,None
Norway_Sn_sa,Norway,Snåsa,None
Norway_Sogn,Norway,Sogn,Sound
Norway_Sogndal,Norway,Sogndal,Sogn Valley
Norway_S_rfold,Norway,Sørfold,South Fold
Norway_Stavanger,Norway,Stavanger,Staff Bay
Norway_Steinkjer,Norway,Steinkjer,Stone Church
Norway_Stj_rdal,Norway,Stjørdal,Stjord Valley
Norway_Stord,Norway,Stord,Large
Norway_Stranda,Norway,Stranda,Shore
Norway_Stryn,Norway,Stryn,Stream
Norway_Sunndal,Norway,Sunndal,Sunny Valley
Norway_Svolv_r,Norway,Svolvær,Cool Bay
Norway_Tingvoll,Norway,Tingvoll,Assembly Plain
Norway_Tjeldsund,Norway,Tjeldsund,Shield Sound
Norway_Tolga,Norway,Tolga,None
Norway_T_nsberg,Norway,Tønsberg,Tønn’s Mountain
Norway_Troms,Norway,Tromsø,None
Norway_Trysil,Norway,Trysil,None
Norway_Tvedestrand,Norway,Tvedestrand,Twin Shore
Norway_Tynset,Norway,Tynset,Thin Settlement
Norway_Tysnes,Norway,Tysnes,Thin Headland
Norway_Tysv_r,Norway,Tysvær,Thin Bay
Norway_Ulsteinvik,Norway,Ulsteinvik,Ulstein’s Bay
Norway_Vads,Norway,Vadsø,None
Norway_V_g,Norway,Vågå,None
Norway_V_g_y,Norway,Vågøy,Bay Island
Norway_Vang,Norway,Vang,Meadow
Norway_Vard,Norway,Vardø,Guard Island
Norway_Vefsn,Norway,Vefsn,None
Norway_Vennesla,Norway,Vennesla,Friend’s Meadow
Norway_Vikedal,Norway,Vikedal,Bay Valley
Norway_Vinje,Norway,Vinje,Meadow
Norway_Voss,Norway,Voss,Waterfall
Russia_Alatyr,Russia,Alatyr,None
Russia_Alexeyevka,Russia,Alexeyevka,Alexey’s Place
Russia_Ardatov,Russia,Ardatov,None
Russia_Arzamas,Russia,Arzamas,None
Russia_Baksan,Russia,Baksan,None
Russia_Balakhna,Russia,Balakhna,None
Russia_Belev,Russia,Belev,None
Russia_Belozersk,Russia,Belozersk,White Lake
Russia_Bely,Russia,Bely,White
Russia_Belyov,Russia,Belyov,None
Russia_Berezov,Russia,Berezov,Birch Place
Russia_Bezhetsk,Russia,Bezhetsk,None
Russia_Bobrov,Russia,Bobrov,Beaver
Russia_Bogolyubovo,Russia,Bogolyubovo,God-Loving
Russia_Bogorodsk,Russia,Bogorodsk,God’s Town
Russia_Boguchar,Russia,Boguchar,God’s Gift
Russia_Bolshevo,Russia,Bolshevo,Big Place
Russia_Borovichi,Russia,Borovichi,Pine Place
Russia_Chekalin,Russia,Chekalin,None
Russia_Cherdyn,Russia,Cherdyn,None
Russia_Cherepovets,Russia,Cherepovets,Skull Place
Russia_Chern,Russia,Chern,Black
Russia_Chernushka,Russia,Chernushka,Little Black
Russia_Chudovo,Russia,Chudovo,Wonder
Russia_Dankov,Russia,Dankov,None
Russia_Dedovichi,Russia,Dedovichi,Grandfather’s Place
Russia_Degtyarsk,Russia,Degtyarsk,Tar Place
Russia_Demyansk,Russia,Demyansk,None
Russia_Dmitriev,Russia,Dmitriev,Belonging to Dmitry
Russia_Dorogobuzh,Russia,Dorogobuzh,Dear Hill
Russia_Galich,Russia,Galich,None
Russia_Gavrilov,Russia,Gavrilov,Gabriel’s Place
Russia_Gdov,Russia,Gdov,None
Russia_Glazov,Russia,Glazov,Eye
Russia_Gornozavodsk,Russia,Gornozavodsk,Mountain Factory
Russia_Gorodets,Russia,Gorodets,Little Town
Russia_Gorokhovets,Russia,Gorokhovets,Pea Place
Russia_Gremyach,Russia,Gremyach,Thunderous
Russia_Gryazovets,Russia,Gryazovets,Mud Place
Russia_Gus_Khrustalny,Russia,Gus-Khrustalny,Crystal Goose
Russia_Gzhatsk,Russia,Gzhatsk,None
Russia_Iletsk,Russia,Iletsk,None
Russia_Ilmen,Russia,Ilmen,None
Russia_Izborsk,Russia,Izborsk,None
Russia_Kadnikov,Russia,Kadnikov,None
Russia_Kadom,Russia,Kadom,None
Russia_Kalyazin,Russia,Kalyazin,None
Russia_Kamenka,Russia,Kamenka,Stone Place
Russia_Kamyshin,Russia,Kamyshin,Reed Place
Russia_Kargopol,Russia,Kargopol,None
Russia_Karymsk,Russia,Karymsk,None
Russia_Kashin,Russia,Kashin,None
Russia_Kasimov,Russia,Kasimov,None
Russia_Kasli,Russia,Kasli,None
Russia_Kem,Russia,Kem,None
Russia_Kharovsk,Russia,Kharovsk,None
Russia_Kholm,Russia,Kholm,Hill
Russia_Kholmogory,Russia,Kholmogory,Hill Mountains
Russia_Khotkovo,Russia,Khotkovo,None
Russia_Khvalynsk,Russia,Khvalynsk,Praise Place
Russia_Kimry,Russia,Kimry,None
Russia_Kinel,Russia,Kinel,None
Russia_Kineshma,Russia,Kineshma,None
Russia_Kirillov,Russia,Kirillov,None
Russia_Kirishi,Russia,Kirishi,None
Russia_Kirsanov,Russia,Kirsanov,None
Russia_Klintsy,Russia,Klintsy,None
Russia_Knyaginino,Russia,Knyaginino,Princess Place
Russia_Kola,Russia,Kola,None
Russia_Kolomna,Russia,Kolomna,None
Russia_Konakovo,Russia,Konakovo,None
Russia_Kostroma,Russia,Kostroma,None
Russia_Kotelnich,Russia,Kotelnich,Cauldron Place
Russia_Kotelnikovo,Russia,Kotelnikovo,Cauldron Place
Russia_Kozelsk,Russia,Kozelsk,Goat Place
Russia_Kozlov,Russia,Kozlov,Goat Place
Russia_Krasavino,Russia,Krasavino,Beautiful Place
Russia_Krasnoufimsk,Russia,Krasnoufimsk,Red Ufimsk
Russia_Krasnoye,Russia,Krasnoye,Red
Russia_Krasny_Kholm,Russia,Krasny Kholm,Red Hill
Russia_Kuvshinovo,Russia,Kuvshinovo,Jug Place
Russia_Lalsk,Russia,Lalsk,None
Russia_Lgov,Russia,Lgov,None
Russia_Livenka,Russia,Livenka,None
Russia_Luga,Russia,Luga,Meadow
Russia_Lukoyanov,Russia,Lukoyanov,None
Russia_Lyskovo,Russia,Lyskovo,None
Russia_Makaryev,Russia,Makaryev,None
Russia_Maloyaroslavets,Russia,Maloyaroslavets,Little Yaroslav’s Place
Russia_Mamonovo,Russia,Mamonovo,None
Russia_Mariinsk,Russia,Mariinsk,None
Russia_Medvedevo,Russia,Medvedevo,Bear Place
Russia_Medvezhyegorsk,Russia,Medvezhyegorsk,Bear Mountain
Russia_Medyn,Russia,Medyn,None
Russia_Melenki,Russia,Melenki,Mills
Russia_Meshchovsk,Russia,Meshchovsk,None
Russia_Mikhaylov,Russia,Mikhaylov,Michael’s Place
Russia_Mikun,Russia,Mikun,None
Russia_Morshansk,Russia,Morshansk,None
Russia_Mozhaysk,Russia,Mozhaysk,None
Russia_Myshkin,Russia,Myshkin,Mouse Place
Russia_Narovchat,Russia,Narovchat,None
Russia_Nelidovo,Russia,Nelidovo,None
Russia_Nerekhta,Russia,Nerekhta,None
Russia_Nikolsk,Russia,Nikolsk,Nicholas’s Place
Russia_Nolinsk,Russia,Nolinsk,None
Russia_Novosil,Russia,Novosil,New Village
Russia_Olonets,Russia,Olonets,None
Russia_Opochka,Russia,Opochka,None
Russia_Osa,Russia,Osa,None
Russia_Ostashkov,Russia,Ostashkov,None
Russia_Ostrogozhsk,Russia,Ostrogozhsk,Sharp Hill
Russia_Ostrov,Russia,Ostrov,Island
Russia_Otradny,Russia,Otradny,Joyful
Russia_Pavlovo,Russia,Pavlovo,Paul’s Place
Russia_Pechory,Russia,Pechory,Caves
Russia_Penza,Russia,Penza,None
Russia_Pereslavl,Russia,Pereslavl,Glory Passed
Russia_Pestyaki,Russia,Pestyaki,None
Russia_Pestyakov,Russia,Pestyakov,None
Russia_Ples,Russia,Ples,None
Russia_Pochep,Russia,Pochep,None
Russia_Porkhov,Russia,Porkhov,None
Russia_Pskov,Russia,Pskov,None
Russia_Rasskazovo,Russia,Rasskazovo,Tale Place
Russia_Roslavl,Russia,Roslavl,Glory of Ros
Russia_Rostov,Russia,Rostov,Growth
Russia_Rtishchevo,Russia,Rtishchevo,None
Russia_Ruza,Russia,Ruza,None
Russia_Rybinsk,Russia,Rybinsk,Fish Place
Russia_Rzhev,Russia,Rzhev,None
Russia_Safonovo,Russia,Safonovo,None
Russia_Sebezh,Russia,Sebezh,None
Russia_Serdobsk,Russia,Serdobsk,None
Russia_Sergach,Russia,Sergach,None
Russia_Shadrinsk,Russia,Shadrinsk,None
Russia_Shatsk,Russia,Shatsk,None
Russia_Shenkursk,Russia,Shenkursk,None
Russia_Shumerlya,Russia,Shumerlya,None
Russia_Shumyachi,Russia,Shumyachi,Noisy Place
Russia_Shuya,Russia,Shuya,None
Russia_Skopin,Russia,Skopin,None
Russia_Slobodskoy,Russia,Slobodskoy,Free Place
Russia_Soligalich,Russia,Soligalich,Salt Galich
Russia_Solvychegodsk,Russia,Solvychegodsk,Salt on Vychegda
Russia_Sosva,Russia,Sosva,None
Russia_Spas_Klepiki,Russia,Spas-Klepiki,Savior Keys
Russia_Spassk,Russia,Spassk,Savior
Russia_Staritsa,Russia,Staritsa,Old Woman
Russia_Starodub,Russia,Starodub,Old Oak
Russia_Sudislavl,Russia,Sudislavl,Judge’s Glory
Russia_Sudogda,Russia,Sudogda,None
Russia_Surok,Russia,Surok,Marmot
Russia_Suzdal,Russia,Suzdal,None
Russia_Tarusa,Russia,Tarusa,None
Russia_Temnikov,Russia,Temnikov,None
Russia_Terek,Russia,Terek,None
Russia_Tetyushi,Russia,Tetyushi,None
Russia_Toropets,Russia,Toropets,Hurry Place
Russia_Torzhok,Russia,Torzhok,Market
Russia_Totma,Russia,Totma,None
Russia_Udomlya,Russia,Udomlya,None
Russia_Uglich,Russia,Uglich,None
Russia_Uryupinsk,Russia,Uryupinsk,None
Russia_Usman,Russia,Usman,None
Russia_Usolye,Russia,Usolye,Salt Place
Russia_Ustyuzhna,Russia,Ustyuzhna,Mouth of Yuzhna
Russia_Valdai,Russia,Valdai,None
Russia_Vashki,Russia,Vashki,None
Russia_Velikiye_Luki,Russia,Velikiye Luki,Great Bows
Russia_Velizh,Russia,Velizh,None
Russia_Velsk,Russia,Velsk,None
Russia_Vetluga,Russia,Vetluga,None
Russia_Vichuga,Russia,Vichuga,None
Russia_Volkhov,Russia,Volkhov,None
Russia_Vologda,Russia,Vologda,None
Russia_Volosovo,Russia,Volosovo,Hair Place
Russia_Vyazma,Russia,Vyazma,None
Russia_Vyksa,Russia,Vyksa,None
Russia_Vytegra,Russia,Vytegra,None
Russia_Yadrin,Russia,Yadrin,None
Russia_Yefremov,Russia,Yefremov,None
Russia_Yelatma,Russia,Yelatma,None
Russia_Yelnya,Russia,Yelnya,None
Russia_Yuryevets,Russia,Yuryevets,George’s Place
Russia_Zaraysk,Russia,Zaraysk,Beyond the River
Russia_Zarechny,Russia,Zarechny,Beyond the River
Russia_Zmeinogorsk,Russia,Zmeinogorsk,Snake Mountain
Russia_Zvenigorod,Russia,Zvenigorod,Ringing Town
Spain_Albacete,Spain,Albacete,The Plain (Arabic: Al-Basit)
Spain_Alcal,Spain,Alcalá,The Castle (Arabic: Al-Qal’a)
Spain_Alca_iz,Spain,Alcañiz,None
Spain_Algeciras,Spain,Algeciras,The Island (Arabic: Al-Jazira)
Spain_Algemes,Spain,Algemesí,None
Spain_Almendralejo,Spain,Almendralejo,Almond Field
Spain_Almer_a,Spain,Almería,The Watchtower (Arabic: Al-Miraya)
Spain_Almunia,Spain,Almunia,The Garden (Arabic: Al-Munya)
Spain_vila,Spain,Ávila,None
Spain_Badajoz,Spain,Badajoz,None
Spain_Baeza,Spain,Baeza,None
Spain_Barbastro,Spain,Barbastro,None
Spain_Baza,Spain,Baza,None
Spain_Benavente,Spain,Benavente,Good Wind
Spain_Bermeo,Spain,Bermeo,None
Spain_Betanzos,Spain,Betanzos,None
Spain_Brihuega,Spain,Brihuega,None
Spain_Burgohondo,Spain,Burgohondo,Deep Borough
Spain_C_ceres,Spain,Cáceres,None
Spain_Calahorra,Spain,Calahorra,Castle of the Rock
Spain_Calatayud,Spain,Calatayud,Castle of Ayyub (Arabic)
Spain_Cangas,Spain,Cangas,Valley
Spain_Carmona,Spain,Carmona,None
Spain_Caspe,Spain,Caspe,None
Spain_Castellar,Spain,Castellar,Castle Hill
Spain_Castrillo,Spain,Castrillo,Little Castle
Spain_Cazorla,Spain,Cazorla,None
Spain_Cervera,Spain,Cervera,Stag
Spain_Cheste,Spain,Cheste,None
Spain_Chinch_n,Spain,Chinchón,None
Spain_Cieza,Spain,Cieza,None
Spain_C_rdoba,Spain,Córdoba,None
Spain_Coria,Spain,Coria,None
Spain_Cuenca,Spain,Cuenca,Basin
Spain_Daroca,Spain,Daroca,None
Spain_Denia,Spain,Denia,None
Spain_cija,Spain,Écija,None
Spain_Eibar,Spain,Eibar,New Mill (Basque: Ei + Barri)
Spain_Ejea,Spain,Ejea,None
Spain_El_Burgo,Spain,El Burgo,The Borough
Spain_El_Escorial,Spain,El Escorial,The Quarry
Spain_Elche,Spain,Elche,None
Spain_Elgoibar,Spain,Elgoibar,Elm Valley (Basque: Elgo + Ibar)
Spain_Elorrio,Spain,Elorrio,Red Place (Basque: Elor + -io)
Spain_Estella,Spain,Estella,Star
Spain_Figueres,Spain,Figueres,Fig Trees
Spain_Fraga,Spain,Fraga,None
Spain_Fregenal,Spain,Fregenal,None
Spain_Frigiliana,Spain,Frigiliana,None
Spain_Fuengirola,Spain,Fuengirola,Fountain of Girola
Spain_Fuenmayor,Spain,Fuenmayor,Greater Fountain
Spain_Fuenterrab,Spain,Fuenterrabí,Fountain of the Rabbi
Spain_Fuentesauco,Spain,Fuentesauco,Willow Fountain
Spain_Fuentidue_a,Spain,Fuentidueña,Fountain of the Lady
Spain_G_dor,Spain,Gádor,None
Spain_Gernika,Spain,Gernika,None
Spain_Gij_n,Spain,Gijón,None
Spain_Girona,Spain,Girona,None
Spain_Grazalema,Spain,Grazalema,None
Spain_Guadalajara,Spain,Guadalajara,River of Stones (Arabic: Wadi al-Hijara)
Spain_Guadix,Spain,Guadix,River of Life (Arabic: Wadi Ashi)
Spain_Guernica,Spain,Guernica,None
Spain_Guetaria,Spain,Guetaria,Watchtower (Basque: Geta)
Spain_Haro,Spain,Haro,None
Spain_Herv_s,Spain,Hervás,None
Spain_Hita,Spain,Hita,None
Spain_Hoyos,Spain,Hoyos,Holes
Spain_Huelva,Spain,Huelva,None
Spain_Huercal,Spain,Huercal,None
Spain_Huesca,Spain,Huesca,None
Spain_Hu_scar,Spain,Huéscar,None
Spain_Huete,Spain,Huete,None
Spain_Igualada,Spain,Igualada,Equal
Spain_Illescas,Spain,Illescas,None
Spain_Iniesta,Spain,Iniesta,None
Spain_Iscar,Spain,Iscar,None
Spain_Izn_jar,Spain,Iznájar,None
Spain_Iznalloz,Spain,Iznalloz,None
Spain_Jaca,Spain,Jaca,None
Spain_Ja_n,Spain,Jaén,None
Spain_Jarandilla,Spain,Jarandilla,Little Garden
Spain_J_tiva,Spain,Játiva,None
Spain_Jerez,Spain,Jerez,None
Spain_Laguardia,Spain,Laguardia,The Guard
Spain_Laredo,Spain,Laredo,None
Spain_Lekeitio,Spain,Lekeitio,None
Spain_L_rida,Spain,Lérida,None
Spain_Lerma,Spain,Lerma,None
Spain_Lillo,Spain,Lillo,None
Spain_Llodio,Spain,Llodio,Mud (Basque: Loi)
Spain_Loja,Spain,Loja,None
Spain_Lorca,Spain,Lorca,None
Spain_M_laga,Spain,Málaga,None
Spain_Manresa,Spain,Manresa,None
Spain_Medina,Spain,Medina,City (Arabic: Madina)
Spain_M_rida,Spain,Mérida,None
Spain_Mijas,Spain,Mijas,None
Spain_Mondo_edo,Spain,Mondoñedo,None
Spain_Montblanc,Spain,Montblanc,White Mountain
Spain_Montoro,Spain,Montoro,High Mountain
Spain_Monz_n,Spain,Monzón,None
Spain_N_jera,Spain,Nájera,None
Spain_Oca_a,Spain,Ocaña,None
Spain_Olite,Spain,Olite,None
Spain_Olivenza,Spain,Olivenza,None
Spain_O_ati,Spain,Oñati,None
Spain_Orbaneja,Spain,Orbaneja,None
Spain_Orgaz,Spain,Orgaz,None
Spain_Oropesa,Spain,Oropesa,Gold Weight
Spain_Osuna,Spain,Osuna,None
Spain_Oviedo,Spain,Oviedo,None
Spain_Padr_n,Spain,Padrón,Stone
Spain_Palencia,Spain,Palencia,None
Spain_Pedraza,Spain,Pedraza,Rocky Place
Spain_Pe_afiel,Spain,Peñafiel,Rock Fortress
Spain_Plasencia,Spain,Plasencia,Place of Pleasure
Spain_Pobra,Spain,Pobra,Village
Spain_Potes,Spain,Potes,None
Spain_Priego,Spain,Priego,None
Spain_Puentedeume,Spain,Puentedeume,Bridge of Eume
Spain_Reinosa,Spain,Reinosa,Queen’s Place
Spain_Requena,Spain,Requena,None
Spain_Ria_o,Spain,Riaño,None
Spain_Rianxo,Spain,Rianxo,None
Spain_Ribadeo,Spain,Ribadeo,Riverbank
Spain_Ribaforada,Spain,Ribaforada,Riverbank Ford
Spain_Ronda,Spain,Ronda,Surrounded
Spain_Rota,Spain,Rota,None
Spain_Sabi_nigo,Spain,Sabiñánigo,None
Spain_Sagunto,Spain,Sagunto,None
Spain_Salamanca,Spain,Salamanca,None
Spain_Saldana,Spain,Saldana,None
Spain_Sanl_car,Spain,Sanlúcar,Saint Luke
Spain_Santillana,Spain,Santillana,Little Saint
Spain_Segovia,Spain,Segovia,None
Spain_Sep_lveda,Spain,Sepúlveda,Burial Place
Spain_Soria,Spain,Soria,None
Spain_Tafalla,Spain,Tafalla,None
Spain_Talavera,Spain,Talavera,None
Spain_Tarragona,Spain,Tarragona,None
Spain_Teruel,Spain,Teruel,None
Spain_Tineo,Spain,Tineo,None
Spain_Toledo,Spain,Toledo,None
Spain_Tordesillas,Spain,Tordesillas,Tower of Sillas
Spain_Torrelavega,Spain,Torrelavega,Tower of the Plain
Spain_Trujillo,Spain,Trujillo,None
Spain_Tudela,Spain,Tudela,None
Spain_beda,Spain,Úbeda,None
Spain_Ucl_s,Spain,Uclés,None
Spain_Utrera,Spain,Utrera,None
Spain_Valdemoro,Spain,Valdemoro,Valley of the Moor
Spain_Valdepe_as,Spain,Valdepeñas,Valley of Rocks
Spain_Valencia,Spain,Valencia,Strength
Spain_Valga,Spain,Valga,None
Spain_Valverde,Spain,Valverde,Green Valley
Spain_Vejer,Spain,Vejer,None
Spain_Villalba,Spain,Villalba,White Village
Spain_Villamayor,Spain,Villamayor,Greater Village
Spain_Villarcayo,Spain,Villarcayo,Village of the Ravine
Spain_Villaviciosa,Spain,Villaviciosa,Fertile Village
Spain_Villena,Spain,Villena,None
Spain_Vitoria,Spain,Vitoria,Victory
Spain_Viveiro,Spain,Viveiro,None
Spain_Zafra,Spain,Zafra,None
Spain_Zamora,Spain,Zamora,None
Spain_Zorita,Spain,Zorita,None
Spain_Zorraqu_n,Spain,Zorraquín,None
Spain_Zuera,Spain,Zuera,None
Spain_Zufre,Spain,Zufre,None
Spain_Zuheros,Spain,Zuheros,None
Spain_Zumaia,Spain,Zumaia,None
Spain_Z_iga,Spain,Zúñiga,None
Turkey_Adapazar,Turkey,Adapazar,Island Market
Turkey_Afium,Turkey,Afium,Opium
Turkey_Akchaabat,Turkey,Akchaabat,White Stream
Turkey_Akdag,Turkey,Akdag,White Mountain
Turkey_Akhisar,Turkey,Akhisar,White Castle
Turkey_Akhisar_2,Turkey,Akhisar,White Castle
Turkey_Akseki,Turkey,Akseki,White Stone
Turkey_Akshehr,Turkey,Akshehr,White City
Turkey_Aktepe,Turkey,Aktepe,White Hill
Turkey_Aladja,Turkey,Aladja,None
Turkey_Alaiye,Turkey,Alaiye,None
Turkey_Alapli,Turkey,Alapli,None
Turkey_Amasia,Turkey,Amasia,None
Turkey_Artvin,Turkey,Artvin,None
Turkey_Ayaslug,Turkey,Ayaslug,None
Turkey_Ayvalik,Turkey,Ayvalik,Quince
Turkey_Balikesir,Turkey,Balikesir,Fish City
Turkey_Banderma,Turkey,Banderma,None
Turkey_Bayburt,Turkey,Bayburt,None
Turkey_Bergama,Turkey,Bergama,None
Turkey_Beypazar,Turkey,Beypazar,Lord’s Market
Turkey_Beyshehr,Turkey,Beyshehr,Lord’s Lake
Turkey_Biga,Turkey,Biga,None
Turkey_Bilejik,Turkey,Bilejik,None
Turkey_Birejik,Turkey,Birejik,None
Turkey_Bismil,Turkey,Bismil,None
Turkey_Bitlis,Turkey,Bitlis,None
Turkey_Bodrum,Turkey,Bodrum,None
Turkey_Bolu,Turkey,Bolu,None
Turkey_Bozuyuk,Turkey,Bozuyuk,Grey Height
Turkey_Brusa,Turkey,Brusa,None
